job_id,job_title,salary_usd,salary_currency,company_location,employee_residence,remote_ratio,required_skills,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,job_title_num,industry_num,company_location_num,employee_residence_num,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,employment_type_CT,employment_type_FL,employment_type_FT,employment_type_PT,company_size_L,company_size_M,company_size_S,education_required_Associate,education_required_Bachelor,education_required_Master,education_required_PhD,skill_python,skill_sql,skill_tensorflow,skill_kubernetes,skill_scala,skill_pytorch,skill_linux,skill_git,skill_java,skill_gcp
AI00094,AI Research Scientist,111528,USD,United States,United States,0,"Java, Hadoop, Mathematics",3,Real Estate,2024-03-01,2024-05-08,1299,9.5,Predictive Systems,3,10,19,19,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AI00095,Machine Learning Researcher,138945,USD,Canada,Canada,50,"Linux, R, NLP, PyTorch, Git",19,Education,2024-07-10,2024-09-15,1559,8.9,DeepTech Ventures,15,2,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0
AI00096,NLP Engineer,98688,USD,Israel,Israel,50,"Statistics, Python, TensorFlow, PyTorch, Git",8,Manufacturing,2024-04-10,2024-05-03,598,8.6,Cognitive Computing,16,8,10,10,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
AI00097,Data Analyst,109029,EUR,France,France,0,"Kubernetes, Scala, Java",6,Technology,2025-04-05,2025-06-13,2049,6.1,Predictive Systems,8,12,6,6,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
AI00098,NLP Engineer,84797,USD,Canada,Canada,0,"Deep Learning, Statistics, Computer Vision, TensorFlow, Mathematics",4,Real Estate,2024-12-04,2025-01-03,1909,6.2,Machine Intelligence Group,16,10,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
AI00099,Machine Learning Researcher,290199,USD,Switzerland,Denmark,50,"Python, AWS, Kubernetes, Deep Learning",12,Retail,2025-01-12,2025-03-07,1137,5.6,Smart Analytics,15,11,17,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
AI00100,AI Research Scientist,195691,USD,United States,United States,0,"AWS, Kubernetes, Docker, Mathematics, MLOps",8,Transportation,2024-04-20,2024-06-22,916,8.7,Advanced Robotics,3,14,19,19,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AI00101,AI Product Manager,193448,USD,Norway,Norway,100,"Scala, Git, Java",9,Consulting,2025-01-02,2025-03-11,579,6.6,Cognitive Computing,2,1,13,13,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
AI00102,AI Product Manager,138466,USD,Israel,Israel,100,"Azure, AWS, PyTorch, GCP, Hadoop",16,Government,2024-01-25,2024-04-04,1690,9.5,Smart Analytics,2,6,10,10,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
AI00103,Data Analyst,91577,EUR,Netherlands,Netherlands,100,"Spark, Mathematics, PyTorch, SQL, TensorFlow",3,Transportation,2024-01-27,2024-02-28,859,6.5,Algorithmic Solutions,8,14,12,12,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
AI00104,Computer Vision Engineer,92875,USD,Sweden,Sweden,0,"SQL, Python, Deep Learning",3,Real Estate,2024-07-21,2024-09-27,701,5.3,Digital Transformation LLC,7,10,16,16,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
AI00105,Data Engineer,213287,GBP,United Kingdom,United Kingdom,100,"TensorFlow, GCP, PyTorch, Spark",13,Healthcare,2025-03-03,2025-04-03,1102,6.3,Cloud AI Solutions,9,7,18,18,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
AI00106,NLP Engineer,62171,USD,Japan,Japan,0,"Git, SQL, PyTorch, Mathematics",2,Consulting,2024-09-15,2024-11-07,2162,8.1,AI Innovations,16,1,11,11,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
AI00107,AI Research Scientist,152658,USD,South Korea,United Kingdom,50,"Data Visualization, PyTorch, Spark, TensorFlow",16,Automotive,2024-01-28,2024-03-17,548,9.0,TechCorp Inc,3,0,15,18,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
AI00108,ML Ops Engineer,95085,USD,Norway,Norway,100,"TensorFlow, SQL, NLP, Computer Vision, Git",2,Retail,2024-03-20,2024-04-20,2298,6.5,Predictive Systems,13,11,13,13,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
AI00109,Deep Learning Engineer,86750,EUR,France,France,100,"Java, R, Git, Mathematics, Spark",2,Government,2024-12-13,2025-02-24,1397,7.1,AI Innovations,11,6,6,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
AI00110,AI Specialist,64261,USD,Israel,Israel,0,"PyTorch, Docker, GCP",2,Transportation,2024-09-04,2024-10-10,2385,8.8,TechCorp Inc,5,14,10,10,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
AI00111,Machine Learning Researcher,205357,USD,United States,United States,100,"Computer Vision, Hadoop, Git, AWS",18,Education,2024-03-08,2024-05-13,1646,6.6,Predictive Systems,15,2,19,19,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AI00112,AI Architect,165676,EUR,France,France,50,"TensorFlow, Linux, SQL, Hadoop",18,Government,2024-05-13,2024-06-25,926,7.8,Neural Networks Co,0,6,6,6,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
AI00113,Computer Vision Engineer,114658,EUR,France,France,100,"SQL, Scala, Python",9,Telecommunications,2024-03-18,2024-04-20,1560,8.2,Algorithmic Solutions,7,13,6,6,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
AI00114,Data Scientist,143149,EUR,France,France,50,"NLP, Computer Vision, Mathematics, Statistics, R",6,Real Estate,2024-03-13,2024-05-10,1169,9.1,Digital Transformation LLC,10,10,6,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI00115,Machine Learning Researcher,116276,EUR,Germany,Germany,50,"Azure, R, Linux, MLOps",7,Technology,2024-08-14,2024-09-06,608,7.9,Future Systems,15,12,7,7,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AI00116,NLP Engineer,61055,USD,United States,Ireland,100,"R, AWS, Computer Vision, Statistics, Docker",0,Retail,2024-06-04,2024-07-16,1891,6.9,Autonomous Tech,16,11,19,9,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AI00117,ML Ops Engineer,50303,USD,Austria,Austria,100,"Kubernetes, SQL, Azure, Deep Learning, Linux",0,Gaming,2024-08-11,2024-10-02,2015,7.0,DataVision Ltd,13,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
AI00118,Data Analyst,65570,USD,Ireland,Ireland,50,"PyTorch, SQL, MLOps, AWS, TensorFlow",7,Retail,2024-10-22,2024-11-06,635,9.9,Smart Analytics,8,11,9,9,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
AI00119,AI Software Engineer,231078,USD,Singapore,Singapore,50,"MLOps, R, Git, Mathematics",17,Consulting,2024-04-15,2024-06-03,784,7.6,Neural Networks Co,4,1,14,14,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AI00120,AI Product Manager,106633,USD,Australia,South Korea,100,"Linux, Scala, SQL, Git",9,Automotive,2024-05-18,2024-06-25,1243,5.5,Algorithmic Solutions,2,0,0,15,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
AI00121,AI Specialist,121180,USD,Austria,Austria,0,"Git, Deep Learning, Kubernetes, Linux, GCP",9,Media,2025-01-06,2025-02-01,611,7.0,Quantum Computing Inc,5,9,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
AI00122,Principal Data Scientist,64531,USD,China,Netherlands,50,"Git, SQL, Scala, Python, Computer Vision",0,Retail,2025-03-26,2025-04-13,1645,7.0,Smart Analytics,17,11,3,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0
AI00123,Machine Learning Engineer,125654,USD,Singapore,Singapore,50,"Python, Tableau, Java",4,Automotive,2024-06-20,2024-08-25,1212,6.8,DataVision Ltd,14,0,14,14,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
AI00124,Machine Learning Researcher,182275,USD,Austria,Austria,0,"Docker, AWS, Linux, Git, Azure",14,Technology,2025-04-19,2025-05-14,2427,9.0,DeepTech Ventures,15,12,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
AI00125,Machine Learning Researcher,117708,USD,Denmark,Denmark,0,"PyTorch, Scala, Linux, Tableau, Deep Learning",4,Transportation,2024-02-24,2024-03-17,1912,9.3,Neural Networks Co,15,14,4,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
AI00126,Data Engineer,143246,USD,South Korea,South Korea,0,"Docker, SQL, Kubernetes, Git, Statistics",11,Healthcare,2024-12-25,2025-01-24,1426,8.4,Future Systems,9,7,15,15,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
AI00127,AI Product Manager,203198,USD,Denmark,Denmark,50,"Statistics, R, Python, TensorFlow",5,Consulting,2024-12-04,2025-01-11,1596,7.6,DeepTech Ventures,2,1,4,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
AI00128,Research Scientist,69487,USD,Switzerland,Switzerland,0,"Kubernetes, Azure, Spark, TensorFlow, Linux",0,Transportation,2024-11-04,2024-12-02,1825,7.7,Machine Intelligence Group,18,14,17,17,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
AI00129,AI Product Manager,95673,USD,Ireland,Ireland,0,"GCP, R, Azure, Deep Learning, PyTorch",17,Technology,2024-08-24,2024-09-15,1467,8.1,Neural Networks Co,2,12,9,9,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
AI00130,AI Software Engineer,59405,USD,Austria,Austria,100,"Spark, Python, Deep Learning, Linux, Java",1,Consulting,2025-03-18,2025-04-12,984,6.0,Smart Analytics,4,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
AI00131,AI Specialist,131756,EUR,Netherlands,Finland,0,"AWS, R, Spark",5,Technology,2024-08-03,2024-10-15,2308,7.9,AI Innovations,5,12,12,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AI00132,AI Software Engineer,42835,USD,South Korea,France,0,"Python, TensorFlow, PyTorch",0,Media,2025-03-02,2025-03-30,539,9.0,Machine Intelligence Group,4,9,15,6,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
AI00133,Autonomous Systems Engineer,61893,USD,Canada,Canada,50,"Statistics, Python, SQL",1,Consulting,2024-03-28,2024-05-01,1419,5.2,Predictive Systems,6,1,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
AI00134,ML Ops Engineer,141791,EUR,France,France,0,"Hadoop, Azure, Python, R",13,Media,2025-02-03,2025-02-23,2136,5.8,Algorithmic Solutions,13,9,6,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AI00135,AI Product Manager,258637,GBP,United Kingdom,United Kingdom,50,"Computer Vision, GCP, Azure, SQL, Python",11,Education,2025-01-16,2025-02-15,813,9.1,Cognitive Computing,2,2,18,18,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
AI00136,NLP Engineer,49485,USD,Finland,Finland,0,"Hadoop, Java, Data Visualization",2,Technology,2024-08-09,2024-09-16,909,7.8,Cloud AI Solutions,16,12,5,5,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
AI00137,Robotics Engineer,172916,USD,Norway,India,100,"Computer Vision, SQL, PyTorch, Java",8,Manufacturing,2024-12-29,2025-01-15,1630,7.6,Smart Analytics,19,8,13,8,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
AI00138,Machine Learning Engineer,324557,USD,Denmark,Denmark,100,"Hadoop, Python, Git, TensorFlow",11,Telecommunications,2024-11-06,2024-11-24,1209,7.3,Machine Intelligence Group,14,13,4,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
AI00139,AI Consultant,73894,EUR,France,France,50,"PyTorch, Statistics, MLOps, Kubernetes, Computer Vision",4,Consulting,2024-08-08,2024-09-12,1070,5.2,Digital Transformation LLC,1,1,6,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
AI00140,Principal Data Scientist,122598,USD,Sweden,India,50,"Linux, AWS, Computer Vision, Deep Learning",9,Media,2025-01-05,2025-02-13,1181,5.2,Digital Transformation LLC,17,9,16,8,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
AI00141,Data Scientist,94478,USD,Denmark,Denmark,100,"PyTorch, TensorFlow, Hadoop, Python",4,Retail,2024-05-24,2024-06-25,506,8.4,Algorithmic Solutions,10,11,4,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
AI00142,Autonomous Systems Engineer,53088,USD,Austria,Austria,50,"GCP, Kubernetes, Computer Vision, Deep Learning, SQL",1,Finance,2025-04-12,2025-06-13,2090,9.0,Machine Intelligence Group,6,4,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
AI00143,Machine Learning Researcher,116012,USD,Denmark,Australia,0,"SQL, MLOps, Python",3,Automotive,2024-09-23,2024-10-30,657,7.9,Predictive Systems,15,0,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
AI00144,Deep Learning Engineer,35593,USD,China,China,0,"Python, Hadoop, Deep Learning",0,Media,2024-03-09,2024-04-07,1812,6.3,AI Innovations,11,9,3,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AI00145,AI Product Manager,149053,USD,Austria,Austria,0,"GCP, Linux, R, Hadoop",17,Media,2024-11-17,2024-12-26,652,5.5,Smart Analytics,2,9,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
AI00146,Principal Data Scientist,88230,USD,Austria,Austria,0,"TensorFlow, Git, Azure, Python",4,Education,2024-05-22,2024-07-27,1984,7.6,DeepTech Ventures,17,2,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
AI00147,AI Research Scientist,224919,USD,Australia,Switzerland,100,"Kubernetes, Deep Learning, PyTorch",19,Education,2024-12-02,2025-01-24,911,5.7,TechCorp Inc,3,2,0,17,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
AI00148,Machine Learning Researcher,220439,EUR,Netherlands,Netherlands,100,"SQL, Data Visualization, GCP, Deep Learning, MLOps",12,Manufacturing,2024-03-30,2024-04-15,1795,9.9,TechCorp Inc,15,8,12,12,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
AI00149,NLP Engineer,48861,USD,Finland,Finland,100,"GCP, Python, Computer Vision, Git",0,Healthcare,2024-07-04,2024-08-11,1031,8.1,DeepTech Ventures,16,7,5,5,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
AI00150,AI Specialist,115841,USD,United States,United States,0,"TensorFlow, Kubernetes, Deep Learning",7,Healthcare,2024-10-25,2024-12-11,1446,7.2,Quantum Computing Inc,5,7,19,19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
AI00151,NLP Engineer,57266,USD,Ireland,Ireland,0,"Computer Vision, PyTorch, Linux, TensorFlow",3,Media,2024-08-11,2024-08-26,1075,7.3,Neural Networks Co,16,9,9,9,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
AI00152,Deep Learning Engineer,66384,USD,Australia,Israel,0,"Git, Tableau, Hadoop, Computer Vision",2,Government,2024-04-21,2024-05-24,1421,9.1,Autonomous Tech,11,6,0,10,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
AI00153,Data Analyst,184637,USD,Sweden,Sweden,100,"R, SQL, Data Visualization",11,Government,2024-05-23,2024-07-09,2292,5.5,Machine Intelligence Group,8,6,16,16,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AI00154,AI Research Scientist,92445,EUR,Netherlands,Finland,50,"Linux, Python, Scala, Docker",4,Technology,2024-10-22,2024-12-24,826,9.2,DataVision Ltd,3,12,12,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
AI00155,Machine Learning Researcher,57388,USD,Canada,Canada,0,"Python, GCP, TensorFlow",1,Consulting,2024-01-12,2024-02-12,1684,8.3,Smart Analytics,15,1,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
AI00156,Head of AI,53374,USD,China,China,0,"Docker, Deep Learning, R",2,Government,2024-06-22,2024-07-31,2224,9.5,Algorithmic Solutions,12,6,3,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AI00157,AI Research Scientist,95716,USD,Finland,Finland,50,"Git, Spark, Azure, Statistics",6,Media,2024-03-19,2024-04-05,1811,7.4,Digital Transformation LLC,3,9,5,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AI00158,NLP Engineer,157091,USD,Norway,Norway,0,"Python, Java, Kubernetes, SQL, NLP",2,Transportation,2025-03-04,2025-03-24,1002,7.7,DataVision Ltd,16,14,13,13,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
AI00159,ML Ops Engineer,204144,USD,Norway,Norway,100,"Hadoop, Mathematics, Linux",8,Telecommunications,2024-12-12,2025-01-03,1663,9.5,Autonomous Tech,13,13,13,13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
AI00160,AI Software Engineer,190314,EUR,Netherlands,Netherlands,100,"GCP, Computer Vision, Scala, AWS, Linux",12,Government,2024-05-23,2024-07-22,521,9.9,Digital Transformation LLC,4,6,12,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
AI00161,Principal Data Scientist,198403,USD,Denmark,Israel,50,"Data Visualization, SQL, Scala",15,Media,2024-03-14,2024-04-21,944,9.1,Digital Transformation LLC,17,9,4,10,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
AI00162,Research Scientist,153040,USD,Canada,Canada,50,"SQL, Tableau, Statistics, GCP",7,Manufacturing,2024-06-25,2024-08-23,1112,8.2,Autonomous Tech,18,8,2,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
AI00163,AI Software Engineer,51898,USD,Israel,Israel,0,"Deep Learning, Python, NLP",2,Consulting,2024-10-05,2024-11-26,721,8.9,Machine Intelligence Group,4,1,10,10,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AI00164,AI Architect,115191,EUR,Germany,Netherlands,0,"R, AWS, Git, Tableau",7,Education,2024-07-10,2024-09-04,2362,5.7,Advanced Robotics,0,2,7,12,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
AI00165,ML Ops Engineer,170139,USD,United States,Denmark,50,"Python, Spark, Hadoop",5,Technology,2025-01-30,2025-03-27,578,9.6,Future Systems,13,12,19,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AI00166,ML Ops Engineer,63860,USD,Canada,Canada,100,"Linux, TensorFlow, GCP, Docker, Azure",0,Gaming,2024-08-02,2024-09-28,2424,9.5,Autonomous Tech,13,5,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
AI00167,NLP Engineer,125152,USD,Norway,Norway,100,"TensorFlow, Docker, AWS, Spark",3,Retail,2024-08-11,2024-08-31,2348,6.6,Smart Analytics,16,11,13,13,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
AI00168,AI Software Engineer,61572,USD,South Korea,South Korea,50,"Linux, Azure, Kubernetes",0,Healthcare,2024-07-19,2024-09-08,2485,7.1,DataVision Ltd,4,7,15,15,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
AI00169,Head of AI,101054,EUR,Germany,Israel,50,"Statistics, Tableau, Java, Data Visualization, NLP",3,Transportation,2024-01-06,2024-02-26,986,8.5,Autonomous Tech,12,14,7,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
AI00170,Data Engineer,145355,USD,Canada,Canada,100,"Spark, Linux, AWS, Deep Learning",13,Media,2024-08-25,2024-09-12,685,9.6,DeepTech Ventures,9,9,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
AI00171,Deep Learning Engineer,183484,USD,Singapore,Singapore,100,"Scala, Data Visualization, TensorFlow, Mathematics, Java",19,Gaming,2024-11-20,2025-01-01,834,7.7,Autonomous Tech,11,5,14,14,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
AI00172,AI Product Manager,111997,USD,Singapore,Singapore,100,"PyTorch, Scala, Hadoop, Docker, Computer Vision",2,Technology,2025-03-15,2025-04-14,1535,6.6,Neural Networks Co,2,12,14,14,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
AI00173,AI Specialist,214195,GBP,United Kingdom,Sweden,100,"Tableau, GCP, Python",19,Manufacturing,2025-03-13,2025-04-11,1254,5.2,Smart Analytics,5,8,18,16,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
AI00174,AI Software Engineer,93211,USD,India,United Kingdom,50,"Python, TensorFlow, GCP, Java",9,Manufacturing,2025-01-08,2025-02-03,1474,9.3,Machine Intelligence Group,4,8,8,18,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
AI00175,Deep Learning Engineer,82209,EUR,Germany,Germany,100,"Statistics, TensorFlow, Python",1,Transportation,2024-11-09,2024-12-23,859,7.0,Smart Analytics,11,14,7,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
AI00176,AI Software Engineer,149669,EUR,Germany,Germany,50,"Scala, Hadoop, Azure",9,Retail,2024-11-01,2024-11-23,2291,6.2,Predictive Systems,4,11,7,7,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
AI00177,AI Software Engineer,56825,USD,China,China,50,"Linux, Azure, Git, Deep Learning, Spark",3,Government,2024-07-11,2024-08-02,2301,9.5,AI Innovations,4,6,3,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
AI00178,Research Scientist,131635,USD,Denmark,Denmark,50,"Kubernetes, Git, GCP, NLP",2,Manufacturing,2024-03-10,2024-04-16,715,8.2,TechCorp Inc,18,8,4,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
AI00179,NLP Engineer,163843,USD,Norway,Norway,50,"Scala, Python, Data Visualization, Kubernetes, Statistics",7,Telecommunications,2024-09-20,2024-10-23,1723,8.5,Algorithmic Solutions,16,13,13,13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
AI00180,AI Consultant,73281,USD,India,India,0,"Deep Learning, Azure, Python",2,Technology,2025-01-28,2025-02-21,1753,5.5,Cloud AI Solutions,1,12,8,8,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AI00181,Principal Data Scientist,51907,USD,South Korea,South Korea,50,"Statistics, AWS, Java, PyTorch",3,Technology,2024-10-07,2024-12-06,1290,8.3,DataVision Ltd,17,12,15,15,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
AI00182,NLP Engineer,178240,EUR,Netherlands,Netherlands,50,"Python, Spark, TensorFlow",12,Real Estate,2024-06-01,2024-07-15,2461,8.5,Autonomous Tech,16,10,12,12,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
AI00183,Machine Learning Researcher,83226,USD,Ireland,Israel,0,"SQL, Docker, Linux, GCP",7,Technology,2024-11-19,2025-01-02,1227,7.9,Advanced Robotics,15,12,9,10,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
AI00184,AI Product Manager,46995,USD,Austria,Austria,100,"PyTorch, NLP, MLOps, Azure",1,Finance,2024-07-07,2024-08-01,1212,5.9,DataVision Ltd,2,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
AI00185,AI Research Scientist,275296,USD,Switzerland,Switzerland,0,"Docker, Azure, NLP",14,Transportation,2024-02-06,2024-03-14,1483,7.0,DataVision Ltd,3,14,17,17,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AI00186,Deep Learning Engineer,300422,USD,Denmark,India,100,"Python, TensorFlow, R",11,Education,2024-09-30,2024-11-18,2385,9.9,Machine Intelligence Group,11,2,4,8,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
AI00187,AI Product Manager,116704,USD,Canada,Canada,100,"SQL, PyTorch, NLP, Data Visualization",2,Finance,2024-03-30,2024-04-15,1540,9.8,Autonomous Tech,2,4,2,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
